"Groupe";"CD_REF";"LB_NOM";"NOM_COMPLET";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_N";"LRN_N_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det"
"Coléoptères";235232;"Mordellistena episternaloides";"Mordellistena episternaloides Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235234;"Mordellistena falsoparvula";"Mordellistena falsoparvula Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235235;"Mordellistena fuscogemellata";"Mordellistena fuscogemellata Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235236;"Mordellistena gallica";"Mordellistena gallica Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306964;"Mordellistena gemellata";"Mordellistena gemellata Schilsky, 1899";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235238;"Mordellistena gfelleri";"Mordellistena gfelleri Horák, 1990";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235239;"Mordellistena grisea";"Mordellistena grisea Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306966;"Mordellistena helvetica";"Mordellistena helvetica Ermisch, 1967";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235240;"Mordellistena hirtipes";"Mordellistena hirtipes Schilsky, 1895";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306967;"Mordellistena hollandica";"Mordellistena hollandica Ermisch, 1966";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306968;"Mordellistena horioni";"Mordellistena horioni Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306970;"Mordellistena humeralis";"Mordellistena humeralis (Linnaeus, 1758)";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235241;"Mordellistena inaequalis";"Mordellistena inaequalis Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235242;"Mordellistena intersecta";"Mordellistena intersecta Emery, 1876";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235267;"Mordellistena klapperichi";"Mordellistena klapperichi Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306975;"Mordellistena kochi";"Mordellistena kochi Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306977;"Mordellistena koelleri";"Mordellistena koelleri Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235244;"Mordellistena kraatzi";"Mordellistena kraatzi Emery, 1876";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";252120;"Mordellistena kraatzi kraatzi";"Mordellistena kraatzi kraatzi Emery, 1876";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";798296;"Mordellistena lilliputiana";"Mordellistena lilliputiana Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235245;"Mordellistena longicornis";"Mordellistena longicornis Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235246;"Mordellistena mazedonica";"Mordellistena mazedonica Ermisch, 1965";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235247;"Mordellistena meuseli";"Mordellistena meuseli Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306992;"Mordellistena michalki";"Mordellistena michalki Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235248;"Mordellistena minima";"Mordellistena minima Costa, 1854";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";306994;"Mordellistena minutula";"Mordellistena minutula Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235249;"Mordellistena neuwaldeggiana";"Mordellistena neuwaldeggiana (Panzer, 1796)";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307008;"Mordellistena parvula";"Mordellistena parvula (Gyllenhal, 1827)";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307009;"Mordellistena parvuliformis";"Mordellistena parvuliformis Stchegoleva-Barovskaya, 1930";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235250;"Mordellistena pentas";"Mordellistena pentas Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235251;"Mordellistena perroudi";"Mordellistena perroudi Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235252;"Mordellistena pseudobrevicauda";"Mordellistena pseudobrevicauda Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235253;"Mordellistena pseudohirtipes";"Mordellistena pseudohirtipes Ermisch, 1965";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";252121;"Mordellistena pseudohirtipes pseudohirtipes";"Mordellistena pseudohirtipes pseudohirtipes Ermisch, 1965";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307055;"Mordellistena pseudonana";"Mordellistena pseudonana Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307018;"Mordellistena pseudoparvula";"Mordellistena pseudoparvula Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235254;"Mordellistena pseudopumila";"Mordellistena pseudopumila Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235255;"Mordellistena pumila";"Mordellistena pumila (Gyllenhal, 1810)";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235256;"Mordellistena purpurascens";"Mordellistena purpurascens Costa, 1854";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307021;"Mordellistena purpureonigrans";"Mordellistena purpureonigrans Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235257;"Mordellistena pygmaeola";"Mordellistena pygmaeola Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235258;"Mordellistena pyrenaea";"Mordellistena pyrenaea Ermisch, 1966";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235259;"Mordellistena reichei";"Mordellistena reichei Emery, 1876";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307022;"Mordellistena reitteri";"Mordellistena reitteri Schilsky, 1894";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235260;"Mordellistena rhenana";"Mordellistena rhenana Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307023;"Mordellistena rufifrons";"Mordellistena rufifrons Schilsky, 1894";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235261;"Mordellistena secreta";"Mordellistena secreta Horák, 1983";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235262;"Mordellistena semiferruginea";"Mordellistena semiferruginea Reitter, 1911";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";12091;"Mordellistena stenidea";"Mordellistena stenidea Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307031;"Mordellistena stoeckleini";"Mordellistena stoeckleini Ermisch, 1956";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235263;"Mordellistena subepisternalis";"Mordellistena subepisternalis Ermisch, 1965";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";404530;"Mordellistena subtruncata";"Mordellistena subtruncata Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235264;"Mordellistena tarsata";"Mordellistena tarsata Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235265;"Mordellistena thuringiaca";"Mordellistena thuringiaca Ermisch, 1963";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235266;"Mordellistena trilineata";"Mordellistena trilineata Mulsant, 1856";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307036;"Mordellistena variegata";"Mordellistena variegata (Fabricius, 1798)";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307039;"Mordellistena weisei";"Mordellistena weisei Schilsky, 1895";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";307040;"Mordellistena wiebesi";"Mordellistena wiebesi Batten, 1977";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coléoptères";235222;"Mordellistenula anomala";"Mordellistenula anomala Ermisch, 1957";NA;"Insecta";"Coleoptera";"Mordellidae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
